uid,gid,year,week,player,first,last,name,position1,team,details,pstat,gstat
29844,5194,2019,10,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
30530,5213,2019,11,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
31097,5228,2019,12,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
31629,5242,2019,13,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
32187,5256,2019,14,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
32969,5275,2019,15,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
33478,5287,2019,16,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
33957,5298,2019,17,AA-0581,Antony,Auclair,Antony Auclair,TE,TB,Toe,,IR
25416,5062,2019,1,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
25902,5079,2019,2,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
26190,5090,2019,3,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
27093,5117,2019,4,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
27425,5127,2019,5,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
27870,5140,2019,6,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
28348,5153,2019,7,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
28875,5169,2019,8,AB-1975,Alfred,Blue,Alfred Blue,RB,JAC,Ankle,,IR
30838,5221,2019,12,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,DNP,IR
31394,5236,2019,13,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,,IR
32263,5258,2019,14,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,,IR
33223,5281,2019,15,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,,IR
33595,5290,2019,16,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,,IR
34260,5305,2019,17,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,,IR
34706,5316,2019,18,AC-0387,Austin,Carr,Austin Carr,WR,NO,Ankle,,IR
25537,5066,2019,1,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
26049,5084,2019,2,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
26599,5102,2019,3,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
27047,5115,2019,4,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
27221,5121,2019,5,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
27934,5142,2019,6,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
28597,5160,2019,7,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
29026,5172,2019,8,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
29618,5188,2019,9,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
30203,5205,2019,10,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
31267,5232,2019,12,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
31918,5249,2019,13,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
32513,5264,2019,14,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
32930,5274,2019,15,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
33802,5294,2019,16,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
34595,5313,2019,17,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
34745,5317,2019,18,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
34934,5321,2019,19,AC-1381,Adam,Choice,Adam Choice,RB,SEA,Undisclosed,,IR
27525,5130,2019,5,AE-0775,Alex,Ellis,Alex Ellis,TE,PHI,Knee,DNP,Out
27910,5141,2019,6,AE-0775,Alex,Ellis,Alex Ellis,TE,PHI,Knee,,IR
25722,5073,2019,1,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
26106,5086,2019,2,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
26319,5094,2019,3,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
27089,5117,2019,4,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
27576,5132,2019,5,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
28110,5147,2019,6,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
28222,5150,2019,7,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
29155,5176,2019,8,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
29668,5189,2019,9,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
30397,5210,2019,11,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
30865,5222,2019,12,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
31792,5247,2019,13,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
32091,5254,2019,14,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
32691,5269,2019,15,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
33407,5286,2019,16,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
34543,5312,2019,17,AF-0850,Austin,Fort,Austin Fort,TE,DEN,Knee - ACL,,IR
25363,5059,2019,1,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
26141,5088,2019,2,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
26236,5091,2019,3,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
26964,5113,2019,4,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
27283,5123,2019,5,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
28034,5144,2019,6,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
28383,5154,2019,7,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
29005,5172,2019,8,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
29876,5195,2019,10,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
30291,5207,2019,11,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
31085,5228,2019,12,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
31384,5236,2019,13,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
32015,5252,2019,14,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
33095,5278,2019,15,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
33508,5288,2019,16,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
33935,5298,2019,17,AG-1487,Alex,Gray,Alex Gray,TE,ATL,Undisclosed,,IR
25994,5083,2019,2,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
26299,5093,2019,3,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
27174,5120,2019,4,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
27250,5122,2019,5,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
27809,5138,2019,6,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,Limited,Out
28327,5153,2019,7,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
28787,5166,2019,8,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,Limited,Out
29909,5196,2019,10,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
30639,5216,2019,11,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
31033,5227,2019,12,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
31437,5238,2019,13,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
32045,5253,2019,14,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
32800,5272,2019,15,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
33336,5285,2019,16,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,DNP,Out
33988,5300,2019,17,AG-1500,A.J.,Green,A.J. Green,WR,CIN,Ankle,,IR
30292,5207,2019,11,AH-3650,Austin,Hooper,Austin Hooper,TE,ATL,Knee,DNP,Out
31086,5228,2019,12,AH-3650,Austin,Hooper,Austin Hooper,TE,ATL,Knee,DNP,Out
31385,5236,2019,13,AH-3650,Austin,Hooper,Austin Hooper,TE,ATL,Knee,DNP,Out
32480,5263,2019,14,AH-3862,Adam,Humphries,Adam Humphries,WR,TEN,Ankle,DNP,Out
32741,5270,2019,15,AH-3862,Adam,Humphries,Adam Humphries,WR,TEN,Ankle,DNP,Out
33600,5290,2019,16,AH-3862,Adam,Humphries,Adam Humphries,WR,TEN,Ankle,DNP,Out
34411,5309,2019,17,AH-3862,Adam,Humphries,Adam Humphries,WR,TEN,Ankle,DNP,Out
34678,5315,2019,18,AH-3862,Adam,Humphries,Adam Humphries,WR,TEN,Ankle,DNP,Out
34829,5319,2019,19,AH-3862,Adam,Humphries,Adam Humphries,WR,TEN,Ankle,DNP,Out
26851,5110,2019,4,AH-3900,Allen,Hurns,Allen Hurns,WR,MIA,Concussion,DNP,Out
25723,5073,2019,1,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Pectoral,DNP,Out
26107,5086,2019,2,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Pectoral,DNP,Out
26318,5094,2019,3,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Pectoral,Limited,Out
30866,5222,2019,12,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Elbow,,IR
31793,5247,2019,13,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Elbow,,IR
32089,5254,2019,14,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Elbow,,IR
32693,5269,2019,15,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Elbow,,IR
33409,5286,2019,16,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Elbow,,IR
34545,5312,2019,17,AJ-0375,Andy,Janovich,Andy Janovich,RB,DEN,Elbow,,IR
30697,5217,2019,11,AJ-0430,Alshon,Jeffery,Alshon Jeffery,WR,PHI,Ankle,DNP,Out
32853,5273,2019,15,AJ-0430,Alshon,Jeffery,Alshon Jeffery,WR,PHI,Foot,DNP,IR
33849,5295,2019,16,AJ-0430,Alshon,Jeffery,Alshon Jeffery,WR,PHI,Foot,,IR
34343,5307,2019,17,AJ-0430,Alshon,Jeffery,Alshon Jeffery,WR,PHI,Foot,,IR
34738,5317,2019,18,AJ-0430,Alshon,Jeffery,Alshon Jeffery,WR,PHI,Foot,,IR
28625,5161,2019,7,AK-0050,Alvin,Kamara,Alvin Kamara,RB,NO,Ankle,DNP,Out
33181,5280,2019,15,AM-0825,Alexander,Mattison,Alexander Mattison,RB,MIN,Ankle,DNP,Out
25399,5061,2019,1,AR-1100,Andre,Roberts,Andre Roberts,WR,BUF,Quad,DNP,Out
25797,5076,2019,2,AR-1100,Andre,Roberts,Andre Roberts,WR,BUF,Quad,DNP,Out
34273,5306,2019,17,AR-1100,Andre,Roberts,Andre Roberts,WR,BUF,Foo,DNP,Out
30704,5218,2019,11,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,DNP,Out
30962,5225,2019,12,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,DNP,Out
31315,5234,2019,13,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,DNP,IR
31935,5250,2019,14,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,,IR
32646,5268,2019,15,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,,IR
33862,5296,2019,16,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,,IR
33975,5299,2019,17,AS-0775,Adam,Shaheen,Adam Shaheen,TE,CHI,Foot,,IR
32802,5272,2019,15,AT-0247,Auden,Tate,Auden Tate,WR,CIN,Knee - MCL,,IR
33337,5285,2019,16,AT-0247,Auden,Tate,Auden Tate,WR,CIN,Knee - MCL,,IR
33990,5300,2019,17,AT-0247,Auden,Tate,Auden Tate,WR,CIN,Knee - MCL,,IR
28726,5164,2019,8,AT-0350,Adam,Thielen,Adam Thielen,WR,MIN,Hamstring,DNP,Out
30184,5204,2019,10,AT-0350,Adam,Thielen,Adam Thielen,WR,MIN,Hamstring,DNP,Out
30421,5210,2019,11,AT-0350,Adam,Thielen,Adam Thielen,WR,MIN,Hamstring,DNP,Out
32166,5256,2019,14,AV-0400,Adam,Vinatieri,Adam Vinatieri,K,IND,Left Knee,DNP,Out
33204,5281,2019,15,AV-0400,Adam,Vinatieri,Adam Vinatieri,K,IND,Knee,,IR
33332,5284,2019,16,AV-0400,Adam,Vinatieri,Adam Vinatieri,K,IND,Knee,,IR
34099,5302,2019,17,AV-0400,Adam,Vinatieri,Adam Vinatieri,K,IND,Knee,,IR
25574,5067,2019,1,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
25934,5080,2019,2,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
26570,5101,2019,3,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
26843,5110,2019,4,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
27583,5132,2019,5,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
28144,5148,2019,6,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
28550,5159,2019,7,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
28841,5167,2019,8,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
29717,5190,2019,9,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
29792,5193,2019,10,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
30764,5219,2019,11,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
31824,5247,2019,13,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
32368,5260,2019,14,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
33169,5280,2019,15,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
33671,5292,2019,16,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
34165,5303,2019,17,AV-0500,Andrew,Vollert,Andrew Vollert,TE,LAC,Knee - ACL,,IR
25621,5069,2019,1,AW-0865,Alex,Wesley,Alex Wesley,WR,NYG,Undisclosed,,IR
26395,5096,2019,3,AW-1650,Albert,Wilson,Albert Wilson,WR,MIA,Hip/Calf,DNP,Out
30743,5219,2019,11,BB-1550,Blake,Bell,Blake Bell,TE,KC,Ankle,DNP,Out
31313,5234,2019,13,BB-2712,Ben,Braunecker,Ben Braunecker,TE,CHI,Concussion,DNP,Out
31934,5250,2019,14,BB-2712,Ben,Braunecker,Ben Braunecker,TE,CHI,Concussion,DNP,Out
32645,5268,2019,15,BB-2712,Ben,Braunecker,Ben Braunecker,TE,CHI,Concussion,DNP,Out
33861,5296,2019,16,BB-2712,Ben,Braunecker,Ben Braunecker,TE,CHI,Concussion,,IR
33976,5299,2019,17,BB-2712,Ben,Braunecker,Ben Braunecker,TE,CHI,Concussion,,IR
25559,5067,2019,1,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
25861,5078,2019,2,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
26252,5091,2019,3,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
26927,5112,2019,4,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
27647,5134,2019,5,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
28321,5152,2019,7,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
29173,5176,2019,8,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
29390,5182,2019,9,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
30102,5202,2019,10,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
30475,5212,2019,11,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
30806,5220,2019,12,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
31658,5243,2019,13,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
32165,5256,2019,14,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
33203,5281,2019,15,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
33331,5284,2019,16,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
34098,5302,2019,17,BB-3285,Billy,Brown,Billy Brown,WR,IND,Undisclosed,,IR
30139,5203,2019,10,BC-2325,Brandin,Cooks,Brandin Cooks,WR,LA,Concussion,LP,Out
30711,5218,2019,11,BC-2325,Brandin,Cooks,Brandin Cooks,WR,LA,Concussion,Limited,Out
25669,5070,2019,1,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Left Shoulder,DNP,Out
25761,5074,2019,2,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Left Shoulder,DNP,Out
26531,5100,2019,3,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Left Shoulder,DNP,Out
27068,5116,2019,4,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
27555,5131,2019,5,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
27779,5137,2019,6,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
29040,5173,2019,8,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
29629,5188,2019,9,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
29846,5194,2019,10,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
30526,5213,2019,11,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
31100,5228,2019,12,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
31631,5242,2019,13,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
32189,5256,2019,14,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
32971,5275,2019,15,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
33480,5287,2019,16,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
33959,5298,2019,17,BG-0100,Blaine,Gabbert,Blaine Gabbert,QB,TB,Shoulder,,IR
25622,5069,2019,1,BG-0750,Brittan,Golden,Brittan Golden,WR,NYG,Calf,,IR
25576,5067,2019,1,BJ-1287,Ben,Johnson,Ben Johnson,TE,LAC,Undisclosed,,IR
25670,5070,2019,1,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
25762,5074,2019,2,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
26532,5100,2019,3,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
27067,5116,2019,4,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
27553,5131,2019,5,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
27777,5137,2019,6,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
29038,5173,2019,8,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
29630,5188,2019,9,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
29845,5194,2019,10,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
30527,5213,2019,11,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
31099,5228,2019,12,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
31632,5242,2019,13,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
32190,5256,2019,14,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
32972,5275,2019,15,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
33482,5287,2019,16,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
33961,5298,2019,17,BM-3350,Bryant,Mitchell,Bryant Mitchell,WR,TB,Achilles,,IR
27554,5131,2019,5,BP-0450,Breshad,Perriman,Breshad Perriman,WR,TB,Hamstring,DNP,Out
27778,5137,2019,6,BP-0450,Breshad,Perriman,Breshad Perriman,WR,TB,Hamstring,DNP,Out
32598,5266,2019,15,BP-1200,Bilal,Powell,Bilal Powell,RB,NYJ,Ankle/Illness,DNP,Out
33932,5298,2019,17,BP-1225,Brandon,Powell,Brandon Powell,WR,ATL,Wrist,DNP,Out
26619,5103,2019,3,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
27193,5120,2019,4,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
27329,5124,2019,5,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
28158,5148,2019,6,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
29241,5178,2019,8,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
29396,5182,2019,9,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
30148,5203,2019,10,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
30256,5206,2019,11,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
31045,5227,2019,12,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
31771,5246,2019,13,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
32438,5262,2019,14,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
32616,5267,2019,15,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
33734,5293,2019,16,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
34364,5308,2019,17,BR-1100,Ben,Roethlisberger,Ben Roethlisberger,QB,PIT,Elbow,,IR
25475,5064,2019,1,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
25871,5078,2019,2,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
26212,5090,2019,3,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
26968,5113,2019,4,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
27356,5125,2019,5,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
28130,5147,2019,6,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
28564,5159,2019,7,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
29046,5173,2019,8,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
29507,5185,2019,9,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
30043,5200,2019,10,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
31129,5229,2019,12,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
31664,5243,2019,13,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
32473,5263,2019,14,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
32746,5270,2019,15,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
33599,5290,2019,16,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
34410,5309,2019,17,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
34680,5315,2019,18,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
34831,5319,2019,19,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
34975,5322,2019,20,CB-0950,Cameron,Batson,Cameron Batson,WR,TEN,Undisclosed,,IR
27138,5118,2019,4,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
27440,5128,2019,5,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
27894,5141,2019,6,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
28455,5156,2019,7,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
28728,5164,2019,8,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
29431,5183,2019,9,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
30185,5204,2019,10,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
30424,5210,2019,11,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
31889,5249,2019,13,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
32149,5255,2019,14,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
33180,5280,2019,15,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
33909,5297,2019,16,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
33984,5299,2019,17,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
34689,5316,2019,18,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
34770,5318,2019,19,CB-1152,Chad,Beebe,Chad Beebe,WR,MIN,Ankle,,IR
34598,5313,2019,17,CC-0750,Chris,Carson,Chris Carson,RB,SEA,Hip,,IR
34744,5317,2019,18,CC-0750,Chris,Carson,Chris Carson,RB,SEA,Hip,,IR
34933,5321,2019,19,CC-0750,Chris,Carson,Chris Carson,RB,SEA,Hip,,IR
31439,5238,2019,13,CC-0775,Cethan,Carter,Cethan Carter,TE,CIN,Concussion,DNP,Out
27907,5141,2019,6,CC-2350,Corey,Clement,Corey Clement,RB,PHI,Shoulder,DNP,IR
