player,first,last,name,position1,game1,game2,game3,game4,game5,game6,game7,game8,game9,game10,game11,game12,game13,game14,game15,game16
JA-0275,Josh,Adams,Josh Adams,RB,0,0,3.0,0,-0.1,0,1.7,6.699999999999999,4.7,13.200000000000001,16.4,8.5,3.6,8.8,0.10000000000000009,8.3
JJ-0575,Justin,Jackson,Justin Jackson,RB,0,0,0,0,0,1.2000000000000002,1.4000000000000001,0,0,0,5.7,14.200000000000001,3.5,14.5,4.6000000000000005,1.0
JK-0775,John,Kelly,John Kelly,RB,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,4.9,4.8
JS-0280,Jaylen,Samuels,Jaylen Samuels,RB,0,0,0,0,0,0,1.7,0.2,8.9,0,1.2,8.5,9.2,17.2,12.4,4.2
JW-3325,Jordan,Wilkins,Jordan Wilkins,RB,6.1,6.3999999999999995,2.0,1.6,2.8,0,5.3999999999999995,1.4,5.3,9.0,1.2000000000000002,0.0,0,0.6,0,2.3
JW-4975,Jeff,Wilson,Jeff Wilson,RB,0,0,0,0,0,0,0,0,0,0,4.1,11.399999999999999,9.6,2.5999999999999996,3.8000000000000003,0.9
KB-0150,Kalen,Ballage,Kalen Ballage,RB,0,0,0,0.3,0.2,0,0,0.5,1.5,0.6,-0.5,0.3,0.0,20.1,4.9,4.8
KJ-0587,Kerryon,Johnson,Kerryon Johnson,RB,3.7,6.6,11.0,11.6,8.5,17.900000000000002,9.100000000000001,4.4,18.900000000000002,15.7,0,0.0,0,0,0,0
MB-2950,Mike,Boone,Mike Boone,RB,0,0,1.1,0.1,0.1,2.0,0.4,1.1,0,0,0,0.0,0,0,0,0
MW-0650,Mark,Walton,Mark Walton,RB,0,0,0,3.6999999999999997,0.3,-0.2,1.0,1.7,0,0,0,1.0,0,0.0,0,0
NB-0125,Nick,Bawden,Nick Bawden,RB,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NC-0175,Nick,Chubb,Nick Chubb,RB,2.1,1.4,0.6,26.5,0.2,2.5,14.0,7.5,15.0,34.9,24.799999999999997,13.2,14.299999999999999,10.0,11.5,2.0
NH-1237,Nyheim,Hines,Nyheim Hines,RB,5.199999999999999,6.5,4.3,19.3,9.0,3.5,4.2,8.5,2.1999999999999997,3.4,5.0,5.5,1.7000000000000002,6.4,10.3,2.9
PL-0275,Phillip,Lindsay,Phillip Lindsay,RB,16.2,11.1,2.0,13.9,8.1,6.6,15.6,17.2,8.4,24.599999999999998,17.0,29.9,11.1,4.4,5.699999999999999,0
RB-2350,Reggie,Bonnafon,Reggie Bonnafon,RB,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
RF-1400,Royce,Freeman,Royce Freeman,RB,7.1,8.8,11.8,12.7,4.7,2.2,9.7,0,0,9.0,1.7,2.8,3.6,0.7999999999999999,2.1,10.3
RJ-2250,Ronald,Jones,Ronald Jones,RB,0,0,0,2.8,1.9000000000000001,8.8,0.10000000000000003,0,0,0,0,0.2,0,-0.1,0,0
RM-2050,Ray-Ray,McCloud,Ray-Ray McCloud,RB,0,0,0.6,0.0,0.39999999999999997,-1.8,0,1.6,0.0,0,0,0.0,0,0.7,0,0.5
RN-0025,Ryan,Nall,Ryan Nall,RB,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
RP-0550,Rashaad,Penny,Rashaad Penny,RB,4.3,3.0,0.5,4.9,0,7.0,0.0,2.4000000000000004,16.8,4.6,0.4,12.5,4.4,0,0,0.6
SB-0212,Saquon,Barkley,Saquon Barkley,RB,20.8,10.8,17.7,16.0,26.9,30.9,17.4,11.1,10.0,33.2,28.200000000000003,14.6,27.7,5.6,13.700000000000001,20.2
SM-2625,Sony,Michel,Sony Michel,RB,0,4.1,4.9,17.2,17.0,22.6,1.5,0,0,3.1,20.5,7.0,5.7,5.9,17.6,5.0
TC-0325,Trenton,Cannon,Trenton Cannon,RB,2.1,0,0,0,0.0,0,7.300000000000001,2.2,1.5,3.5,-0.3,2.5,6.7,3.7,0.9,1.6
JW-6000,Jason,Witten,Jason Witten,TE,1.3,2.5,0.0,4.1,0,0.0,1.5,0.0,2.4,0.6,4.9,5.8,3.5,0.0,9.6,4.5
BW-0700,Benjamin,Watson,Benjamin Watson,TE,1.6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DW-0500,Delanie,Walker,Delanie Walker,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0,0
ML-1500,Marcedes,Lewis,Marcedes Lewis,TE,0,0.0,0.0,4.0,0,0.0,0,1.1,0.6,0.9,6.1,0.0,1.9,2.7,0,1.3
VD-0100,Vernon,Davis,Vernon Davis,TE,7.699999999999999,0.0,0.0,0,0,0,0,0,0,0,1.1,2.1,16.3,7.5,9.1,1.2000000000000002
GO-0100,Greg,Olsen,Greg Olsen,TE,0,0,2.8,0,11.7,6.3,4.8,11.9,0.0,4.3,1.0,0.7,3.1,1.8,3.0,1.7
JC-4300,Jared,Cook,Jared Cook,TE,0,0.0,0.0,1.1,2.7,0,0.3,0,0.4,0,2.9,0.0,0,0,0.0,0
JG-2900,Jimmy,Graham,Jimmy Graham,TE,0,0,0.0,0.3,0,1.1,3.8,0,10.9,7.2,2.3,7.2,2.1,14.9,8.6,7.5
CC-2100,Charles,Clay,Charles Clay,TE,0,0,0.0,3.4,0.0,2.9,1.6,5.0,0.4,12.9,-0.1,0.0,0,3.0,6.1,6.1
KR-1200,Kyle,Rudolph,Kyle Rudolph,TE,0.0,1.5,3.9,4.4,0,2.0,0.0,1.5,3.7,6.7,0,7.9,0.0,1.5,8.3,1.5
LK-0200,Lance,Kendricks,Lance Kendricks,TE,1.8,2.6,1.7,3.3,7.1,0.0,0.2,0.7,0,2.1,1.7000000000000002,0.0,2.6,1.9,1.3,5.4
LS-1550,Lee,Smith,Lee Smith,TE,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,0,0,0
LS-1900,Luke,Stocker,Luke Stocker,TE,0.0,1.7,3.3,0.9,0,0,1.4,0,0,0.1,0,0.0,0.0,0.4,1.4,0
VG-0300,Virgil,Green,Virgil Green,TE,0,0,0.7,0.8,0,0,0,0,0,0,0,0.0,0,0,0.9,0.0
DC-0775,Derek,Carrier,Derek Carrier,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GC-0350,Garrett,Celek,Garrett Celek,TE,0,0,0,0,0.4,0.6,0,0.0,0,0,0,0.0,0,0,4.1,0.0
RE-0400,Rhett,Ellison,Rhett Ellison,TE,0,0,0,0,3.5,1.6,0,0.5,0.4,0,0.0,0.0,-0.2,0,0,0.7
DF-0550,Darren,Fells,Darren Fells,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DH-1450,Demetrius,Harris,Demetrius Harris,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
JD-2550,Jack,Doyle,Jack Doyle,TE,0,0,0,0,0,0,0.7,0,0,0,0,0.0,0.8,-0.4,0.6,0.2
JH-4070,Josh,Hill,Josh Hill,TE,0,0,0,0,0,0,1.7,-0.8,0,6.3,1.6,0.0,0,0,0,0.8
LT-0550,Levine,Toilolo,Levine Toilolo,TE,0,0.4,6.2,0.4,7.5,0,0.6,0,0,0.6,0.6,1.2,0,0.0,0,0
LW-1450,Luke,Willson,Luke Willson,TE,0.0,0.0,7.6,0,2.8,1.7,2.3,0,0,1.9,0.7,0.2,13.0,2.3,0.3,0.4
RG-1870,Ryan,Griffin,Ryan Griffin,TE,0,0,0,0.0,0,1.8,0,0.0,6.2,0,3.7,0.0,1.0,6.2,6.6,4.9
TE-0300,Tyler,Eifert,Tyler Eifert,TE,4.7,6.6,0.7,3.9,5.3,1.3,10.5,2.3,1.4,5.5,1.5,0.9,2.0,9.3,0.6,0
TK-0150,Travis,Kelce,Travis Kelce,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
VM-0250,Vance,McDonald,Vance McDonald,TE,2.5,1.9,0.6,0.9,0,0.7,2.0,0,0.0,1.0,2.3,0.0,0,0,0.0,0
ZE-0100,Zach,Ertz,Zach Ertz,TE,1.1,5.8,0.5,3.8,3.8,1.3,3.3,0.5,10.2,0,3.1,18.8,0.0,11.7,2.7,4.3
CB-2775,Cameron,Brate,Cameron Brate,TE,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
CM-0175,Chris,Manhertz,Chris Manhertz,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
EE-0050,Eric,Ebron,Eric Ebron,TE,0.0,3.8,0.0,9.4,0.8,2.3,0,0,0,2.2,2.3,2.3,2.8,1.1,0,3.8
LT-0275,Logan,Thomas,Logan Thomas,TE,0,0,0,7.24,0,0,0,0,0,0,0,0.0,0,0,0.0,0
SS-1525,Scott,Simonson,Scott Simonson,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TB-3950,Trey,Burton,Trey Burton,TE,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0
XG-0100,Xavier,Grimble,Xavier Grimble,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
BB-1550,Blake,Bell,Blake Bell,TE,0,1.1,0.0,0,0.6,0,0,0,0,0,6.7,0.5,4.9,4.3,0.0,0.5
BK-1050,Ben,Koyack,Ben Koyack,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CU-0150,C.J.,Uzomah,C.J. Uzomah,TE,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0,0,0
CW-0225,Clive,Walford,Clive Walford,TE,0.1,0.4,0,0.0,3.3,10.2,1.3,6.1,7.8,2.5,1.4,5.3,4.7,1.0,2.2,4.6
DB-4387,Daniel,Brown,Daniel Brown,TE,0,0,0,0,0,0,0,0,0,0,0.0,1.7,4.7,0.0,0,0
DW-0675,Darren,Waller,Darren Waller,TE,0,0.0,0,1.7,0.1,0,0,0,0,0,0,0.0,0,0,0,0
ET-0375,Eric,Tomlinson,Eric Tomlinson,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GS-1400,Geoff,Swaim,Geoff Swaim,TE,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0
JH-3625,Jeff,Heuerman,Jeff Heuerman,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
JJ-0725,Jesse,James,Jesse James,TE,0,0,0,0,0,0,0,0,7.3,0.2,2.8,3.0,0,0,0.3,0
JO-0150,James,O'Shaughnessy,James O'Shaughnessy,TE,0.0,5.4,0,0.8,0,2.3,0.2,0,0,0,0,0.0,0,0,0,0
ML-0050,Matt,LaCosse,Matt LaCosse,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2.2,0
MP-2350,MyCole,Pruitt,MyCole Pruitt,TE,0,0,0.0,0.0,0,1.3,1.5,0.6,0.7,0.8,0,0.4,3.6,0,0,0.0
MW-2450,Maxx,Williams,Maxx Williams,TE,1.5,0.8,4.4,1.7,0.0,2.4,0,0.0,10.0,2.0,0,0.0,0.0,3.1,1.6,5.3
NB-0450,Nick,Boyle,Nick Boyle,TE,0,0,1.9,1.2,2.7,0,4.0,1.5,3.5,0,1.0,1.5,0,0,0,0
NO-0150,Nick,O'Leary,Nick O'Leary,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3.7,0.0,0.0
RT-1550,Ross,Travis,Ross Travis,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TK-0850,Tyler,Kroft,Tyler Kroft,TE,0,0.0,0,0,0.0,0,0,0,0,0.0,0.4,1.7,3.1,9.1,4.6,0
AH-3650,Austin,Hooper,Austin Hooper,TE,1.4,8.4,0.0,12.2,1.4,0,0,4.1,10.6,0.8,0.8,2.0,0.5,6.9,0,0
BB-2712,Ben,Braunecker,Ben Braunecker,TE,0,0,0,0,0,0,0,0.8,0.0,0,1.4,0.0,0,0,1.9,0
HH-0225,Hunter,Henry,Hunter Henry,TE,2.0,0,5.2,12.1,13.4,14.3,1.6,1.4,0,7.1,8.0,1.4,7.3,9.7,0,10.3
JH-5150,J.P.,Holtz,J.P. Holtz,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
JP-2075,Josh,Perkins,Josh Perkins,TE,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.8,9.4,0
JV-0050,Jason,Vander Laan,Jason Vander Laan,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
NV-0050,Nick,Vannett,Nick Vannett,TE,0,0,0,0,0,0.0,0.7,0,0,0,0,2.5,0,0,0,0
SD-0534,Seth,DeValve,Seth DeValve,TE,0,0,0,0,0,0,0,0.5,0,8.5,0.8,3.9,1.1,0.6,2.1,7.2
TH-1550,Tyler,Higbee,Tyler Higbee,TE,0.2,0,0.0,0.0,0.0,0,0.4,3.1,0,0.4,0.0,1.6,0.8,1.5,6.5,0
AA-0581,Antony,Auclair,Antony Auclair,TE,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1.4,0.0,0
AF-0550,Anthony,Firkser,Anthony Firkser,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
AS-0775,Adam,Shaheen,Adam Shaheen,TE,0,0,6.2,0,0,0,0,0.0,3.9,10.1,0.1,0.0,10.4,0,0,0
BJ-0950,Blake,Jarwin,Blake Jarwin,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CC-0775,Cethan,Carter,Cethan Carter,TE,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0
DA-1650,Dan,Arnold,Dan Arnold,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DD-0075,Darrell,Daniels,Darrell Daniels,TE,0,0,0.6,0.0,1.3,0,0.7,0,0,0.0,0,0.0,0,0,0,0.0
DN-1225,David,Njoku,David Njoku,TE,2.0,8.7,7.2,1.1,10.899999999999999,0.0,5.8,1.9,0.3,1.3,4.7,13.4,0.3,0.0,1.3,3.8
EE-0400,Evan,Engram,Evan Engram,TE,4.4,10.9,4.5,6.2,0.0,14.2,12.0,13.0,9.1,0.9,1.8,15.9,5.4,10.1,1.2,0
ES-0250,Eric,Saubert,Eric Saubert,TE,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0
GE-0400,Gerald,Everett,Gerald Everett,TE,3.9,9.5,0,0.8,0.8,6.4,0,5.7,0.0,0.8,0.9,6.7,0.6,0.0,0,-0.3999999999999999
GK-0075,George,Kittle,George Kittle,TE,2.7,1.3,0.8,3.5,14.3,4.6,1.6,2.2,2.7,0,1.4,2.0,1.0,5.2,10.2,10.0
JH-4850,Jacob,Hollister,Jacob Hollister,TE,0,0.5,1.9,0.0,0.0,0,0,1.3,0,0,0,0.0,0,0.0,1.0,0.0
JM-6775,Johnny,Mundt,Johnny Mundt,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
JS-4550,Jonnu,Smith,Jonnu Smith,TE,0.0,9.0,8.4,0,2.1,1.0,2.2,0.0,2.0,0.0,0,0.0,0,0.5,1.3,1.2
JS-5475,Jeremy,Sprinkle,Jeremy Sprinkle,TE,0,0,0,0,0,0,0,0.0,0,6.7,0,0.0,0,0,0.6,0
MA-0487,Mo,Alie-Cox,Mo Alie-Cox,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
OH-0250,O.J.,Howard,O.J. Howard,TE,1.7,1.2,14.3,0.0,1.5,21.8,1.6,-1.4,0,11.2,5.2,1.7,9.4,9.0,0,0
PB-0725,Pharaoh,Brown,Pharaoh Brown,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
RS-0687,Ricky,Seals-Jones,Ricky Seals-Jones,TE,0,0,0,0,0.0,0,0,0,0,17.4,13.2,4.4,2.0,1.1,0.0,0.0
RT-1250,Robert,Tonyan Jr.,Robert Tonyan Jr.,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
SC-1850,Sean,Culkin,Sean Culkin,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TS-3662,Tyrone,Swoopes,Tyrone Swoopes,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CH-2950,Chris,Herndon,Chris Herndon,TE,0,3.0,-0.1,1.8,0,11.6,10.2,7.6,6.2,3.4,5.7,3.1,1.4,5.3,14.2,0.8
DG-1287,Dallas,Goedert,Dallas Goedert,TE,0.4,0,13.3,1.3,1.6,0.7,10.3,9.2,0,0.0,3.3,0.0,10.4,1.2,3.0,2.7
DS-0850,Dalton,Schultz,Dalton Schultz,TE,0,0,0,0,0,0,1.2,0,2.1,0,-0.1,0.7,3.7,2.3,0,1.7
DS-3137,Durham,Smythe,Durham Smythe,TE,0,0,0,0.0,0.0,0,0,0.0,0,0,2.7,0.0,0,0,0.9,1.4
DY-0075,Deon,Yelder,Deon Yelder,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
HH-0350,Hayden,Hurst,Hayden Hurst,TE,0,0,0,0,0.7,0.0,0.0,8.9,2.1,0,2.5,0.0,0,2.0,1.8,4.3
IT-0150,Ian,Thomas,Ian Thomas,TE,0.4,1.0,2.0,3.8,0,0,1.5,0,0,0,0,4.6,7.7,1.4,10.8,12.1
JA-0462,Jordan,Akins,Jordan Akins,TE,1.1,2.1,1.8,2.4,0.9,0.6,0,0.0,0.0,4.2,0.8,1.3,4.0,0,3.3,0.0
JG-2687,Jaeden,Graham,Jaeden Graham,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
JT-1775,Jordan,Thomas,Jordan Thomas,TE,2.7,0.0,5.3,0,1.1,0,0.0,14.9,6.7,1.1,0.6,9.2,3.1,0.2,0.0,0.6
MA-1050,Mark,Andrews,Mark Andrews,TE,3.1,7.7,5.9,1.2,1.6,2.0,6.8,3.1,5.0,1.9,7.4,4.7,0.0,3.1,16.3,5.4
MG-0325,Mike,Gesicki,Mike Gesicki,TE,1.1,0,3.1,0.9,2.6,1.1,4.4,1.4,0.0,0.5,-1.5,0.0,0.0,2.3,0.5,1.8
RD-2300,Ross,Dwelley,Ross Dwelley,TE,0,0,0,0,0,0,0,0,0.8,0,0,0.0,0,0,0,0.6
RI-0500,Ryan,Izzo,Ryan Izzo,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TC-2375,Tyler,Conklin,Tyler Conklin,TE,0.6,0,0.7,0,0,0,0,0,0,0,0,0.0,1.1,5.3,0,0
TF-1500,Troy,Fumagalli,Troy Fumagalli,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
TH-2875,Tanner,Hudson,Tanner Hudson,TE,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
WD-0550,Will,Dissly,Will Dissly,TE,16.5,10.2,0.4,0.5,0,0,0,0,0,0,0,0.0,0,0,0,0
LF-0200,Larry,Fitzgerald,Larry Fitzgerald,WR,6.9,3.6,3.7,6.1,15.4,13.3,0.4,15.2,0.2,15.2,2.1,1.2,4.7,15.7,20.0,3.7
TG-0900,Ted,Ginn,Ted Ginn,WR,0.7,-0.3,1.5,0.0,3.6,3.2,3.7,8.1,1.2,11.2,3.4,1.9,4.7,1.4,2.7,11.3
DA-0900,Danny,Amendola,Danny Amendola,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DJ-0200,DeSean,Jackson,DeSean Jackson,WR,10.6,11.0,4.1,14.600000000000001,8.1,9.9,7.2,2.3,14.5,6.8999999999999995,5.9,12.2,-0.9,5.7,2.0999999999999996,4.6
MS-2100,Matthew,Slater,Matthew Slater,WR,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,-2.0,0,0,0.0,0
JE-0100,Julian,Edelman,Julian Edelman,WR,0,9.8,2.5,1.2,1.5,4.3,0,0,7.4,2.6,0,0.0,0.0,0,2.8,10.3
MC-2900,Michael,Crabtree,Michael Crabtree,WR,0,0,0,0,0,5.6,6.1,3.0,4.8,13.7,5.4,6.0,12.7,2.6,6.8,5.8
AB-3500,Antonio,Brown,Antonio Brown,WR,0,0.0,0.0,0.6,0,0,0,0,0,2.1,0,2.6,2.7,1.5,2.0,5.2
AR-1100,Andre,Roberts,Andre Roberts,WR,0,0,0.0,0.0,2.7,2.0,0.0,8.9,0.0,5.2,2.1,0.0,0.5,0.0,19.0,2.3
DT-0900,Demaryius,Thomas,Demaryius Thomas,WR,0,15.7,4.3,0.9,-0.8,7.7,-1.3,3.1,5.1,1.7,0,0.0,0,0,0,0.0
ES-0200,Emmanuel,Sanders,Emmanuel Sanders,WR,0.0,0,0,0,3.7,-0.19999999999999996,2.1,0.0,10.1,9.5,2.7,4.9,0.0,7.8,5.4,1.6
GT-0100,Golden,Tate,Golden Tate,WR,0,5.2,3.3,3.1,0.0,0.0,3.6,0,0,0,2.1,1.3,2.9,0,1.0,0.6
CH-3350,Chris,Hogan,Chris Hogan,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DH-1800,Dwayne,Harris,Dwayne Harris,WR,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0.0
DI-0075,Dontrelle,Inman,Dontrelle Inman,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
JJ-4700,Julio,Jones,Julio Jones,WR,7.1,2.9,10.6,12.7,3.3,0,0,32.4,0.9,0,0.0,6.8,24.4,15.1,16.8,22.5
RC-1500,Randall,Cobb,Randall Cobb,WR,15.5,0.5,1.3,7.5,2.6,0.6,-1.2000000000000002,0.0,7.6,1.1,2.1,0.0,4.5,5.7,2.2,0
AJ-0430,Alshon,Jeffery,Alshon Jeffery,WR,16.0,0.7,4.5,3.2,8.0,0,0,0,0,1.5,0,0.0,11.7,0.0,3.5,7.6
CB-1130,Cole,Beasley,Cole Beasley,WR,0,0,0,1.4,0,0,0,0.8,0.3,0.8,6.8,1.3,0,1.4,0,0.0
JB-2950,Josh,Bellamy,Josh Bellamy,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
JG-2450,Josh,Gordon,Josh Gordon,WR,3.2,0.5,4.0,1.6,22.2,17.9,11.9,4.6,3.8,5.3,6.0,19.6,8.6,2.7,0.7,1.9
JW-6560,Jarius,Wright,Jarius Wright,WR,0,0,0,0,0,0,0,0,0,12.8,4.9,1.3,2.9,1.1,6.1,15.0
MJ-2250,Marvin,Jones,Marvin Jones,WR,0,0,0,0.5,0,2.1,0,0,0,0,0.0,2.0,8.2,1.0,6.5,10.5
MS-0150,Mohamed,Sanu,Mohamed Sanu,WR,0,0,6.92,0,0,0,3.4000000000000004,2.9,11.0,8.2,15.4,0.0,0,0,0,0
TB-1060,Travis,Benjamin,Travis Benjamin,WR,4.7,1.5,10.4,2.6,0,0,3.3,0,1.9,0,0.1,0.6,7.5,14.9,4.6,2.3
TH-1850,T.Y.,Hilton,T.Y. Hilton,WR,0,1.5,19.3,3.7,3.1,2.2,3.5,16.299999999999997,3.0,24.0,15.3,10.0,4.8,15.8,3.4,19.1
AT-0350,Adam,Thielen,Adam Thielen,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CP-0750,Cordarrelle,Patterson,Cordarrelle Patterson,WR,1.0,7.4,4.9,0.9,0.3,2.4000000000000004,8.6,1.3,8.2,2.8,5.4,9.1,22.7,11.0,12.200000000000001,22.5
DH-3950,DeAndre,Hopkins,DeAndre Hopkins,WR,6.6,17.7,6.0,2.7,2.3,2.7,13.6,5.4,6.9,0.7,0.8,7.7,7.6,5.2,0.8,3.5
JB-6750,Jaron,Brown,Jaron Brown,WR,1.4,1.1,0.0,1.9,0,0.5,9.0,0,0.7,0,1.6,0.6,3.2,0,0,0.0
KA-0650,Keenan,Allen,Keenan Allen,WR,0,3.4,-0.4,8.0,17.5,16.7,6.7,18.8,4.1,4.5,12.4,8.6,19.9,14.9,6.6,8.9
KS-2350,Kenny,Stills,Kenny Stills,WR,8.6,1.0,0.0,3.8,0.0,12.4,29.3,3.5,15.5,1.1,2.2,0.3,2.2,5.0,2.5999999999999996,15.6
MG-1050,Marquise,Goodwin,Marquise Goodwin,WR,-2.0,0,0,0,0,13.0,0.0,5.6,14.4,0.9,17.8,0.0,0.0,0.0,-0.3,2.2
RS-0975,Russell,Shepard,Russell Shepard,WR,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0
RW-4050,Robert,Woods,Robert Woods,WR,7.8,9.1,3.5,17.3,6.4,0.9,2.4,0.7,4.4,0,0,3.9,2.0,14.2,7.0,2.7
TA-1050,Tavon,Austin,Tavon Austin,WR,3.9999999999999996,17.5,3.3,0.6,3.2,0.3,1.9,0.9,0.6,36.2,18.4,3.5,6.5,0,0,0
AH-3900,Allen,Hurns,Allen Hurns,WR,23.0,1.3,14.3,6.8,2.6,1.8,0.7,4.9,25.2,0.9,1.3,4.2,9.6,7.0,2.6,1.5
AR-1250,Allen,Robinson,Allen Robinson,WR,0.0,7.5,7.9,3.8,5.1,6.8,12.0,16.2,3.5,8.0,0,0.0,0,0,0,0
AW-1650,Albert,Wilson,Albert Wilson,WR,0,0,0,0,0,1.1,0.0,1.3,0,0,2.7,0.0,5.3,6.9,8.7,0.0
BC-2325,Brandin,Cooks,Brandin Cooks,WR,15.5,4.8,7.4,3.1,7.1,2.3,23.8,3.8,15.0,5.5,0,0.0,0,0,0,0
BF-0950,Bennie,Fowler,Bennie Fowler,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CL-0275,Cody,Latimer,Cody Latimer,WR,0,0,0,0,0,0,0,0.0,0.9,0,0,0.0,0,0,0,1.4
DA-0212,Davante,Adams,Davante Adams,WR,0,5.0,1.1,1.8,7.1,7.7,8.1,7.5,1.0,7.3,1.0,12.1,0.6,0.6,1.7,0
DM-2775,Donte,Moncrief,Donte Moncrief,WR,0.9,1.6,6.2,1.4,0,0,0.9,17.3,0.2,0.0,4.2,30.0,3.3,0.0,0.5,1.6
DS-3187,Diontae,Spencer,Diontae Spencer,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DT-0850,De'Anthony,Thomas,De'Anthony Thomas,WR,0,0,0,0,7.7,2.6,1.4,3.1,0.3,3.2,2.4,0.5,1.1,7.9,4.1000000000000005,4.6
JB-6950,John,Brown,John Brown,WR,8.9,3.0,17.2,0.4,4.3,3.5999999999999996,19.9,0.7,15.3,6.9,6.1,4.0,0.0,2.2,5.4,5.1
JL-0215,Jarvis,Landry,Jarvis Landry,WR,0.0,2.9000000000000004,2.4,1.7999999999999998,13.5,4.6,2.6999999999999997,10.6,4.5,8.6,17.0,6.8,5.5,9.9,1.1,5.5
JM-1550,Jordan,Matthews,Jordan Matthews,WR,3.7,1.7,17.9,2.8,3.5,5.0,4.7,10.0,25.8,16.7,7.7,11.1,2.3,0.0,5.8,18.5
ME-0600,Mike,Evans,Mike Evans,WR,3.7,4.9,5.2,12.5,0,11.5,7.8,24.4,18.5,34.9,10.7,4.9,16.5,7.3,4.9,11.4
ML-0650,Marqise,Lee,Marqise Lee,WR,6.2,1.1,0,0,0,2.6,2.5,0.9,0,1.3,5.2,13.5,7.1000000000000005,1.4,6.5,0.8
OB-0075,Odell,Beckham Jr.,Odell Beckham Jr.,WR,0,0,0,0,10.4,2.8,16.7,15.6,11.9,9.3,28.4,9.4,19.9,30.299999999999997,28.8,26.5
PR-0150,Paul,Richardson,Paul Richardson,WR,0,0,0.7,0,0,3.3,2.0,1.2,0.0,2.4,0.0,0.6,2.7,9.0,5.2,6.0
QE-0100,Quincy,Enunwa,Quincy Enunwa,WR,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
